foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_loss_raw,foil_loss_raw,old_grad_raw,foil_grad_raw,old_loss_ratio,foil_loss_ratio,old_grad_ratio,foil_grad_ratio,loss_accuracy_raw,grad_accuracy_raw,loss_accuracy_ratio,grad_accuracy_ratio
state,10,4,9,10,bottle1.jpg,bottle2.jpg,1.752677321434021,1.8252699375152588,0.6320698708295822,0.7507347390055656,0.02956629726891899,0.034264242485036955,0.010518631524967147,0.014302546876369596,1.0,1.0,1.0,1.0
state,10,4,10,10,antiquephone1.jpg,antiquephone2.jpg,1.8361951112747192,1.9259283542633057,0.6134927123785019,0.810632199048996,0.029413819095126033,0.030134768730128547,0.009729301429821365,0.01279324973075891,1.0,1.0,1.0,1.0
state,10,5,1,10,traffic1.jpg,traffic2.jpg,2.157142400741577,2.259117603302002,3.142422989010811,4.114989683032036,0.03203242983036879,0.03446062178872218,0.04670607657061525,0.06263269782526092,1.0,1.0,1.0,1.0
state,10,5,2,10,basketofpeppers1.jpg,basketofpeppers2.jpg,1.9365050792694092,1.9183261394500732,1.1012343168258667,1.0178693234920502,0.024353069287614347,0.02397671011196207,0.014232694020455839,0.013083243753521935,0.0,0.0,0.0,0.0
state,10,5,3,10,breadbox1.JPG,breadbox2.JPG,1.9219471216201782,2.0017507076263428,0.8290435671806335,0.8643008172512054,0.029090005268817155,0.031729879430399656,0.013013313343312329,0.014118609491443715,1.0,1.0,1.0,1.0
state,10,5,4,10,cantaloupe1.jpg,cantaloupe2.jpg,1.8171353340148926,2.0654850006103516,0.8207803219556808,2.5857810378074646,0.022884722329969538,0.02427600101686936,0.010324404636318908,0.029877294306355003,1.0,1.0,1.0,1.0
state,10,5,5,10,notebook1.jpg,notebook2.jpg,1.9510687589645386,2.056994915008545,1.0806107223033905,1.0367520302534103,0.031064832404044274,0.029148871234923105,0.018463735477426448,0.015840501348870543,1.0,0.0,0.0,0.0
state,10,5,6,10,twofingers1.JPG,twofingers2.JPG,1.739553689956665,1.766897201538086,0.6467989012598991,0.6859648302197456,0.02563781226645081,0.02583575478458987,0.009409540932869003,0.009985771003003522,1.0,1.0,1.0,1.0
state,10,5,7,10,redbox1.jpg,redbox2.jpg,1.7282309532165527,1.7273905277252197,0.6750682294368744,0.7401817739009857,0.025493461493882603,0.023090132219357507,0.00972587697868786,0.009582856260430705,0.0,1.0,0.0,0.0
state,10,5,8,10,containero1.jpg,containero2.jpg,1.8939564228057861,1.8830074071884155,0.6898506730794907,0.7161942049860954,0.024517465276829572,0.028758176839086644,0.008760244886518762,0.010890388307235665,0.0,1.0,1.0,1.0
state,10,5,9,10,drum1.jpg,drum2.jpg,1.7820764780044556,1.953334093093872,0.7135239988565445,0.9613786339759827,0.020901562093614844,0.02196722807986456,0.008440358733217261,0.010931851292496398,1.0,1.0,1.0,1.0
state,10,5,10,10,metronome1.jpg,metronome2.JPG,1.982114553451538,1.8224296569824219,0.7001004964113235,0.6984331458806992,0.02874550186761019,0.026255913414724146,0.010340146873011711,0.010081374028637815,0.0,0.0,0.0,0.0
state,10,6,1,10,scales1.jpg,scales2.jpg,2.045327663421631,1.9669448137283325,1.3799675852060318,1.2446826696395874,0.032495126971622344,0.031806039424090764,0.020803790558391294,0.0190308828749751,0.0,0.0,0.0,0.0
state,10,6,2,10,giftbag1.jpg,giftbag2.jpg,1.914607286453247,1.8751180171966553,0.9854672476649284,1.024750828742981,0.024472028926851134,0.022808287484387776,0.012774303259471542,0.01249889865012677,0.0,1.0,0.0,0.0
state,10,6,3,10,redcabbage1.jpg,redcabbage2.jpg,1.8357841968536377,1.8212333917617798,0.9467883184552193,1.2030130848288536,0.021757096080419234,0.0180732148919084,0.011341162100516822,0.011755054039424026,0.0,1.0,0.0,1.0
state,10,6,4,10,glassjuice1.JPG,glassjuice2.JPG,1.8621057271957397,1.9216243028640747,1.2669045627117157,1.8744155168533325,0.032025939068164276,0.027880902757166703,0.02209141072449364,0.02695018769954924,1.0,1.0,0.0,1.0
state,10,6,5,10,abacus1.jpg,abacus2.jpg,1.9819012880325317,1.970708966255188,2.2517696619033813,2.074032500386238,0.01791786817385661,0.01774413644403504,0.02074672006347265,0.01920114157064828,0.0,0.0,0.0,0.0
state,10,6,6,10,carton1.jpg,carton2.jpg,2.0801007747650146,1.9660593271255493,0.9107454717159271,0.7444642037153244,0.03491596467899247,0.03466607943741764,0.015531627385612813,0.013079494351498753,0.0,0.0,0.0,0.0
state,10,6,7,10,diapers1.jpg,diapers2.jpg,1.8796277046203613,1.769933819770813,0.7660509347915649,0.7397776916623116,0.03316985526091566,0.029826635290514648,0.013750834406463677,0.012549096167598027,0.0,0.0,0.0,0.0
state,10,6,8,10,groomingset1.jpg,groomingset2.jpg,1.8977255821228027,1.8984923362731934,0.7894546017050743,0.857910729944706,0.029067208951483313,0.028363068923123565,0.012315022433189628,0.013033310934396157,1.0,1.0,0.0,1.0
state,10,6,9,10,pie1.JPG,pie2.JPG,1.98795485496521,2.0078768730163574,0.8425871580839157,0.7996961623430252,0.026794785190447767,0.02810321825215057,0.011477369891952785,0.011345624410020034,1.0,0.0,1.0,0.0
state,10,6,10,10,bread1.jpg,bread2.jpg,1.8209199905395508,1.8250083923339844,0.7941363900899887,0.8550844937562943,0.02493367813880913,0.024271475241201577,0.011052953764075727,0.01153863288045605,1.0,1.0,0.0,1.0
state,10,7,1,10,sweater1.jpg,sweater2.jpg,1.9943032264709473,2.083474636077881,2.3074031621217728,3.5259091034531593,0.031604246021947,0.03294113493815463,0.03766420041179277,0.057157433108554805,1.0,1.0,1.0,1.0
state,10,7,2,10,cerobj1.jpg,cerobj2.jpg,1.879636526107788,1.8110697269439697,0.8628433048725128,0.8058879524469376,0.030000238512528456,0.02875615448679546,0.013704891990352665,0.01279564400126313,0.0,0.0,0.0,0.0
state,10,7,3,10,apples1.JPG,apples2.JPG,1.7708196640014648,1.8614141941070557,0.7877128571271896,0.9328030124306679,0.021923836714699798,0.020354098046952006,0.009664947016980978,0.010239217888627078,1.0,1.0,0.0,1.0
state,10,7,4,10,handshake1.JPG,handshake2.JPG,1.812564492225647,1.8291020393371582,0.6625816896557808,0.6622090041637421,0.026003121459956993,0.02535790836940252,0.00962657078302112,0.009408079880222768,1.0,0.0,0.0,0.0
state,10,7,5,10,teacupplate1.jpg,teacupplate2.jpg,1.8911612033843994,1.879873514175415,0.8051267564296722,0.8844742774963379,0.02395935437835841,0.025464742238136915,0.010481394184768527,0.012132469876571458,0.0,1.0,1.0,1.0
state,10,7,6,10,dishes1.JPG,dishes2.JPG,1.7790892124176025,1.8186419010162354,0.6587684899568558,0.8023482114076614,0.02353259408158628,0.019543593270207694,0.00867115987528099,0.008758875806504094,1.0,1.0,0.0,1.0
state,10,7,7,10,theasea1.jpg,theasea2.jpg,1.8829526901245117,1.8017144203186035,0.8191404938697815,0.8403444886207581,0.02469531398595156,0.022585438150014955,0.010851104930522432,0.01058052706161495,0.0,1.0,0.0,0.0
state,10,7,8,10,crayon1.jpg,crayon2.jpg,1.799217939376831,1.8056889772415161,0.8758901506662369,0.7976105958223343,0.023106378314922765,0.023928079416125896,0.011300467748373995,0.01071343362048739,1.0,0.0,1.0,0.0
state,10,7,9,10,cabinet1.jpg,cabinet2.jpg,1.7559093236923218,1.7692657709121704,0.6158241927623749,0.6839900091290474,0.027219646215138497,0.02853037094981156,0.009421520156761395,0.010906040433950891,1.0,1.0,1.0,1.0
state,10,7,10,10,dough1.jpg,dough2.jpg,1.8966387510299683,1.9637327194213867,0.6489957422018051,0.7162636369466782,0.027440928460000007,0.03099708177687258,0.009499119630246607,0.011416983762860312,1.0,1.0,1.0,1.0
state,10,8,1,10,padlock1.jpg,padlock2.jpg,1.9500118494033813,1.958885908126831,0.809199832379818,0.8802258968353271,0.030139959838712527,0.03237665244004001,0.012773668776370014,0.014667515926161596,1.0,1.0,1.0,1.0
state,10,8,2,10,antiquechest1.jpg,antiquechest2.jpg,2.021094799041748,2.1343326568603516,0.9441971480846405,1.3212280943989754,0.03089626197694226,0.0319628994325546,0.014181813894485189,0.019213396393410402,1.0,1.0,1.0,1.0
state,10,8,3,10,player1.jpg,player2.jpg,2.032144069671631,1.9746685028076172,1.367752194404602,1.428018793463707,0.03597183177749075,0.033652670640588425,0.024609089774070322,0.024843212560149576,0.0,1.0,0.0,1.0
state,10,8,4,10,clipboard1.jpg,clipboard2.jpg,1.9286470413208008,1.9096171855926514,0.8292940109968185,0.8138967752456665,0.03497599954758765,0.034750985471552996,0.014985715896864775,0.01484216552249323,0.0,0.0,0.0,0.0
state,10,8,5,10,donut1.jpg,donut2.jpg,1.8814270496368408,1.8170469999313354,0.872244656085968,0.8165023997426033,0.02341339981743343,0.02515457131924409,0.010980765890338563,0.011531528274900619,0.0,0.0,1.0,1.0
state,10,8,6,10,belt1.jpg,belt2.jpg,1.9114158153533936,1.8068346977233887,0.7445042654871941,0.8702421337366104,0.026293662963916782,0.026890890515728866,0.01033436563051562,0.013281069133262232,0.0,1.0,1.0,1.0
state,10,8,7,10,books1.JPG,books2.JPG,1.889117956161499,1.9161559343338013,0.7906429618597031,0.9116535484790802,0.0321318133363168,0.03154296872027785,0.013596917902214968,0.01563010435611975,1.0,1.0,0.0,1.0
state,10,8,8,10,scissors1.JPG,scissors2.JPG,1.9400571584701538,1.948705792427063,0.8698304444551468,0.9438467994332314,0.031094555675665558,0.03204273525901553,0.013571945188512038,0.015053922587984565,1.0,1.0,1.0,1.0
state,10,8,9,10,boxcookies1.JPG,boxcookies2.JPG,1.8637819290161133,1.925202488899231,0.894093319773674,0.9967370629310608,0.02660022443628209,0.030103769976205626,0.013294203157052271,0.015881785397806325,1.0,1.0,1.0,1.0
state,10,8,10,10,dice1.jpg,dice2.jpg,1.8844335079193115,1.984300136566162,1.0446887016296387,1.2376518845558167,0.03232864232454719,0.03042586392635921,0.01879026255559756,0.019627863450272426,1.0,1.0,0.0,1.0
state,10,9,1,10,bulletandca1.jpg,bulletandca2.jpg,1.9887855052947998,1.87643563747406,0.9546324014663696,0.7475291192531586,0.03425804108444077,0.03477052159272164,0.015860892959616263,0.01362315491360527,0.0,0.0,1.0,0.0
state,10,9,2,10,whitebox1.jpg,whitebox2.jpg,1.8626278638839722,1.8362867832183838,0.8239658325910568,0.7850047051906586,0.03692767922808594,0.03585133688968359,0.0162755440521916,0.015502654540626562,0.0,0.0,0.0,0.0
state,10,9,3,10,accordion1.JPG,accordion2.JPG,2.073218822479248,2.0595130920410156,1.6589001268148422,1.3204110711812973,0.025472447638113335,0.022685723340161633,0.020933233851898575,0.014980252738113231,0.0,0.0,0.0,0.0
state,10,9,4,10,rhinoceros1.jpg,rhinoceros2.jpg,1.9734517335891724,1.925567626953125,0.7519152462482452,0.7967939525842667,0.028261868629598036,0.027754699687197293,0.010967093801160706,0.011690303200944942,0.0,1.0,0.0,1.0
state,10,9,5,10,waffleiron1.jpg,waffleiron2.jpg,1.867293119430542,1.931740641593933,0.7797800749540329,0.7519511133432388,0.029876999909159166,0.03307719672673692,0.01238551584621759,0.012907967577905828,1.0,0.0,1.0,1.0
state,10,9,6,10,laptop1.JPG,laptop2.JPG,2.0323405265808105,1.9769792556762695,1.4063035696744919,1.3901330828666687,0.03210478127432805,0.033399101056664646,0.02286940163533441,0.024644842001012236,0.0,0.0,1.0,1.0
state,10,9,7,10,dishwash1.jpg,dishwash2.jpg,1.8379442691802979,1.886345386505127,0.6968136727809906,0.9665023908019066,0.025475839787072494,0.030655125794424434,0.010022295683869626,0.01592551636519722,1.0,1.0,1.0,1.0
state,10,9,8,10,toilet1.JPG,toilet2.JPG,1.8047105073928833,1.840561032295227,0.8542858362197876,0.8290182873606682,0.026906894893748857,0.030020440441747856,0.012910598562483281,0.013616793543955974,1.0,0.0,1.0,1.0
state,10,9,9,10,tomato1.jpg,tomato2.jpg,1.6897830963134766,1.9855103492736816,1.0268902778625488,1.8404184877872467,0.021993669909050783,0.01727082551196743,0.012848692910157026,0.015870397981589,1.0,1.0,0.0,1.0
state,10,9,10,10,purplecoffee1.jpg,purplecoffee2.jpg,2.3434083461761475,2.4706740379333496,4.1498890072107315,5.682806193828583,0.04274673012818388,0.04517373833208402,0.07866120806714692,0.10806543257949619,1.0,1.0,1.0,1.0
state,10,10,1,10,mirror1.jpg,mirror2.jpg,2.0998265743255615,2.1733479499816895,1.0205486044287682,1.101416990160942,0.03771521105288976,0.03737299788552495,0.018320101001816348,0.018769112808882504,1.0,1.0,0.0,1.0
state,10,10,2,10,egg1.jpg,egg2.jpg,2.084428548812866,2.1873769760131836,1.6319321691989899,1.9037031531333923,0.02550354966043107,0.026855737272271408,0.019904733924952952,0.02358373698829908,1.0,1.0,1.0,1.0
state,10,10,3,10,barnmail1.jpg,barnmail2.jpg,2.0299243927001953,2.052337884902954,1.2349125295877457,1.3360326886177063,0.027560525086198516,0.027086888220783298,0.017503958185121536,0.01834964019229454,1.0,1.0,0.0,1.0
state,10,10,4,10,banana1.jpg,banana2.jpg,2.0597996711730957,2.033130168914795,1.3245262056589127,1.2274675816297531,0.03075037990173062,0.03074050285943998,0.019655949089939753,0.018260940281633012,0.0,0.0,0.0,0.0
state,10,10,5,10,seatbelt1.jpg,seatbelt2.jpg,2.0752625465393066,2.0774545669555664,1.0134883224964142,0.9499613270163536,0.03311834853602053,0.03485463343192083,0.01637716438564731,0.016042039820877704,1.0,0.0,1.0,0.0
state,10,10,6,10,typewriter1.jpg,typewriter2.jpg,2.2044637203216553,2.2165017127990723,2.079576149582863,2.324407786130905,0.03007657899213318,0.02996067369555382,0.030107609131496686,0.03298317892721377,1.0,1.0,0.0,1.0
state,10,10,7,10,napdisp1.jpg,napdisp2.jpg,1.882573127746582,1.9347739219665527,0.9544116109609604,1.0342237800359726,0.03710263946216839,0.04044631069557568,0.019271437022899098,0.021278086704237406,1.0,1.0,1.0,1.0
state,10,10,8,10,iron1.jpg,iron2.jpg,1.8753691911697388,2.2263355255126953,0.9197986423969269,2.2770749926567078,0.031192861695612334,0.029586004137963376,0.014461256814152472,0.030456782028069753,1.0,1.0,0.0,1.0
state,10,10,9,10,pumpkinpie1.jpg,pumpkinpie2.jpg,2.001140594482422,2.0245368480682373,1.2792998626828194,1.2469349429011345,0.021078706850152534,0.021724512203293852,0.013925785651390988,0.013664371910765454,1.0,0.0,1.0,0.0
state,10,10,10,10,apple1.jpg,apple2.jpg,2.3796300888061523,2.8331425189971924,4.115496098995209,4.2183413952589035,0.027419138678119702,0.03540540460537776,0.043760783801779654,0.04691175122290055,1.0,1.0,1.0,1.0
state,100,1,1,100,deepfryer1.jpg,deepfryer2.jpg,1.2899479866027832,1.272646427154541,0.6930716782808304,0.7879428863525391,0.018608853705734323,0.022516826874476193,0.010235253941202102,0.014612441630663525,0.0,1.0,1.0,1.0
state,100,1,2,100,egg1.jpg,egg2.jpg,1.3108998537063599,1.2941113710403442,0.5759549885988235,0.6557122617959976,0.016039215898233917,0.015888580415189008,0.007024943203635691,0.008123191631398189,0.0,1.0,0.0,1.0
state,100,1,3,100,pie1.JPG,pie2.JPG,1.2664802074432373,1.213410496711731,0.3406332731246948,0.362571582198143,0.017070339913221596,0.01698348164512297,0.00463996399143949,0.0051439549007143166,0.0,1.0,0.0,1.0
state,100,1,4,100,basketofpeppers1.jpg,basketofpeppers2.jpg,1.2547616958618164,1.1971832513809204,0.7338047176599503,0.3498004674911499,0.01577961186153756,0.014963313682148578,0.009483919868501996,0.00449618106731201,0.0,0.0,0.0,0.0
state,100,1,5,100,books1.JPG,books2.JPG,1.0970231294631958,1.2381229400634766,0.3082594871520996,1.2329752668738365,0.018659153763567356,0.020381469206397752,0.005301228419876498,0.02113909623003556,1.0,1.0,1.0,1.0
state,100,1,6,100,whitebox1.jpg,whitebox2.jpg,1.0254374742507935,1.0714586973190308,0.32052402198314667,0.3491927832365036,0.020329893507891154,0.020918969232921678,0.0063312125736668,0.006896028840082713,1.0,1.0,1.0,1.0
state,100,1,7,100,rhinoceros1.jpg,rhinoceros2.jpg,1.2481698989868164,1.289130687713623,0.430962011218071,0.5236978679895401,0.017875083090290383,0.01858124045825201,0.0062858158886234805,0.007683525763002948,1.0,1.0,1.0,1.0
state,100,1,8,100,teacupplate1.jpg,teacupplate2.jpg,1.3753983974456787,1.3366310596466064,0.5167299434542656,0.40049009770154953,0.01742509182022865,0.018105986995789216,0.006726953465606754,0.00549358434705788,0.0,0.0,1.0,0.0
state,100,1,9,100,cheese1.JPG,cheese2.JPG,0.9970630407333374,1.1617106199264526,0.2793940454721451,0.43653374165296555,0.021240174831467225,0.02301291117202048,0.005893589957741724,0.008548575224626603,1.0,1.0,1.0,1.0
state,100,1,10,100,patiota1.jpg,patiota2.jpg,1.2097530364990234,1.1074976921081543,0.3293659836053848,0.3066438212990761,0.019982292959138066,0.0176106393091031,0.005442376182775244,0.004822222897186096,0.0,0.0,0.0,0.0
state,100,1,11,100,babytoy1.JPG,babytoy2.JPG,1.2408404350280762,1.2053419351577759,0.36324412375688553,0.3854573294520378,0.013936002771592444,0.013211027136557939,0.004156673585594157,0.004300784920627212,0.0,1.0,0.0,1.0
state,100,1,12,100,dishwash1.jpg,dishwash2.jpg,1.2088611125946045,1.107884168624878,0.2919321358203888,0.32885342091321945,0.016756085886661484,0.0180043001657134,0.004198870227586818,0.0054186731314335365,0.0,1.0,1.0,1.0
state,100,1,13,100,dice1.jpg,dice2.jpg,1.3070785999298096,1.3776698112487793,0.6696018576622009,0.736137256026268,0.022423755664299126,0.021124220797084398,0.012043774086540442,0.01167436637251789,1.0,1.0,0.0,0.0
state,100,1,14,100,bandagetape1.jpg,bandagetape2.jpg,1.1211631298065186,1.2769495248794556,0.348066084086895,0.7775730788707733,0.020867829786087325,0.02030713345914146,0.006770492095117701,0.01300333868619285,1.0,1.0,0.0,1.0
state,100,1,15,100,alligatorsk1.jpg,alligatorsk2.jpg,1.0530974864959717,0.995756208896637,0.30646728724241257,0.26311927661299706,0.016399987516110097,0.016251111717784688,0.004957180585158132,0.0043738864717931675,0.0,0.0,0.0,0.0
state,100,1,16,100,schoolbag1.JPG,schoolbag2.JPG,1.1149436235427856,1.072849154472351,0.33600161224603653,0.3150777146220207,0.016555450355566728,0.01611941258617465,0.005061097823916262,0.004844273659221422,0.0,0.0,0.0,0.0
state,100,1,17,100,redumbrella1.jpg,redumbrella2.jpg,1.10802161693573,1.134074091911316,0.4278290644288063,0.3767642676830292,0.017407431412866537,0.0183467375484158,0.006637216779321529,0.005889201103518108,1.0,0.0,1.0,0.0
state,100,1,18,100,notebook1.jpg,notebook2.jpg,1.104671597480774,1.2644472122192383,0.4386036545038223,0.45832109451293945,0.017588533402308357,0.01791798740162805,0.00749415278698064,0.007002673449381615,1.0,1.0,1.0,0.0
state,100,1,19,100,twofingers1.JPG,twofingers2.JPG,1.0483065843582153,1.029183268547058,0.32713717222213745,0.32000672817230225,0.015450105140548856,0.015048824873024936,0.004759146323055242,0.004658422365364326,0.0,0.0,0.0,0.0
state,100,1,20,100,seatbelt1.jpg,seatbelt2.jpg,1.0153923034667969,1.0333342552185059,0.25704412907361984,0.26591935753822327,0.01620427076231107,0.017336834822370525,0.00415362847579244,0.004490592197230526,1.0,1.0,1.0,1.0
state,100,1,21,100,scales1.jpg,scales2.jpg,1.2490010261535645,1.226297378540039,0.42000310868024826,0.40224818885326385,0.019843493860856293,0.019829566389090714,0.006331784021979468,0.006150272961504288,0.0,0.0,0.0,0.0
state,100,1,22,100,clipboard1.jpg,clipboard2.jpg,1.068555474281311,1.1556650400161743,0.3184060826897621,0.33601608127355576,0.019378245466542515,0.021030654373337104,0.0057537411723098935,0.006127566109321805,1.0,1.0,1.0,1.0
state,100,1,23,100,cookingpot1.JPG,cookingpot2.JPG,1.0151976346969604,1.0704096555709839,0.28107161074876785,0.28508758544921875,0.01581146965672761,0.01664269336836459,0.004301609412557958,0.00440361497694167,1.0,1.0,1.0,1.0
state,100,1,24,100,mirror1.jpg,mirror2.jpg,0.9334580898284912,0.9677256345748901,0.24476798251271248,0.28814220055937767,0.016765941195984943,0.016641057450115324,0.0043938859376067025,0.0049101961524203016,1.0,1.0,0.0,1.0
state,100,1,25,100,cabinet1.jpg,cabinet2.jpg,1.1445660591125488,1.0951106548309326,0.3586270734667778,0.43307799845933914,0.017742763124799,0.017659253757737765,0.005486650640130604,0.00690531455023192,0.0,1.0,0.0,1.0
state,100,1,26,100,firetrucktoy1.jpg,firetrucktoy2.jpg,1.2326881885528564,1.161180853843689,0.45068585872650146,0.40118415653705597,0.015744378505848984,0.014507932682818839,0.0057970898099385555,0.005115275804164973,0.0,0.0,0.0,0.0
state,100,1,27,100,diapers1.jpg,diapers2.jpg,1.1251754760742188,1.072044849395752,0.39255473762750626,0.3578287959098816,0.01985601063060082,0.018065924488714653,0.007046470342154685,0.00606996942732719,0.0,0.0,0.0,0.0
state,100,1,28,100,pumpkinpie1.jpg,pumpkinpie2.jpg,1.258948802947998,1.2974365949630737,0.34991705417633057,0.3346279710531235,0.013260943698738406,0.013922284085453849,0.003809013065949099,0.003666976432287914,1.0,0.0,1.0,0.0
state,100,1,29,100,tomato1.jpg,tomato2.jpg,1.2476983070373535,1.214910626411438,0.501884788274765,0.5044508725404739,0.01623963736584231,0.010567816707207089,0.006279700626092388,0.004350008523877981,0.0,1.0,0.0,0.0
state,100,1,30,100,biscuit1.jpg,biscuit2.jpg,1.03846275806427,1.012818694114685,0.4418584331870079,0.35372066497802734,0.014913711749210924,0.015964146119041334,0.006436469775095988,0.005682115701517321,0.0,0.0,1.0,0.0
state,100,1,31,100,iron1.jpg,iron2.jpg,1.1244803667068481,1.2644234895706177,0.5137730687856674,0.8032688498497009,0.018703389563651772,0.01680305513966029,0.008077642159313524,0.010744039765360059,1.0,1.0,0.0,1.0
state,100,1,32,100,bagel1.JPG,bagel2.jpg,1.2293676137924194,1.2438652515411377,0.5177615433931351,0.47377897799015045,0.015001315639299764,0.014130338855098255,0.006439948573725342,0.005512323280096389,1.0,0.0,0.0,0.0
state,100,1,33,100,apples1.JPG,apples2.JPG,1.1440143585205078,1.2391505241394043,0.2863942161202431,0.31379497051239014,0.014163601469615768,0.013549800653241833,0.003513951689029002,0.003444473305311591,1.0,1.0,0.0,0.0
state,100,1,34,100,tent1.jpg,tent2.jpg,1.107388973236084,1.2159157991409302,0.348447747528553,0.48699376732110977,0.014907503958327389,0.01466328889202145,0.004695179587449024,0.005968640323327617,1.0,1.0,0.0,1.0
state,100,1,35,100,antiquechest1.jpg,antiquechest2.jpg,1.0596364736557007,1.198979377746582,0.2848894000053406,0.5204414129257202,0.0161985504618151,0.01795542843307033,0.0042790305600723,0.0075682974109305325,1.0,1.0,1.0,1.0
state,100,1,36,100,redcabbage1.jpg,redcabbage2.jpg,1.120727300643921,1.3243069648742676,0.3500271737575531,0.7628239095211029,0.013282482549882598,0.01314190947041141,0.004192822027681085,0.007453814419866399,1.0,1.0,0.0,1.0
state,100,1,37,100,padlock1.jpg,padlock2.jpg,1.0879571437835693,1.0738978385925293,0.26981770247220993,0.35483402013778687,0.01681578736555359,0.017749485527448757,0.004259222287830916,0.0059127249723358215,0.0,1.0,1.0,1.0
state,100,1,38,100,oldbook1.JPG,oldbook2.JPG,0.993725061416626,1.0556234121322632,0.24733156338334084,0.341394878923893,0.01493377648652963,0.015225032200172104,0.0037922993925055327,0.005003313536524451,1.0,1.0,1.0,1.0
state,100,1,39,100,servdis1.jpg,servdis2.jpg,1.3225266933441162,1.1754591464996338,0.324518658220768,0.27268992364406586,0.018799432276792594,0.020240131194316682,0.004656519798264147,0.004706586440914679,0.0,0.0,1.0,1.0
state,100,1,40,100,waterbottle1.JPG,waterbottle2.JPG,1.2487235069274902,1.2864855527877808,0.41842618584632874,0.5037879198789597,0.016823738841923366,0.016780206818434125,0.005665160720618938,0.006563487378860074,1.0,1.0,0.0,1.0
state,100,1,41,100,lunchbox1.jpg,lunchbox2.jpg,1.3029866218566895,1.3322608470916748,0.5071775913238525,0.40553199499845505,0.014282398288076398,0.01482253396511881,0.005722551324471851,0.004764917005852274,1.0,0.0,1.0,0.0
state,100,1,42,100,coffeemaker1.JPG,coffeemaker2.JPG,1.1665741205215454,1.1394147872924805,0.30137520283460617,0.325708732008934,0.01757905281698573,0.019626815459349023,0.004634936415720295,0.0056939119763256725,0.0,1.0,1.0,1.0
state,100,1,43,100,purplecoffee1.jpg,purplecoffee2.jpg,1.2949724197387695,1.251904010772705,0.8219917267560959,0.8696214556694031,0.023621933684900127,0.022889779603155518,0.015580865448566262,0.016536903702502003,0.0,1.0,0.0,1.0
state,100,1,44,100,redbox1.jpg,redbox2.jpg,1.1949039697647095,1.2624810934066772,0.3182150274515152,0.5121957212686539,0.017626254341405183,0.016875660079940135,0.004584603562731614,0.006631206207979021,1.0,1.0,0.0,1.0
state,100,1,45,100,crayon1.jpg,crayon2.jpg,1.127777338027954,1.1327369213104248,0.3863822743296623,0.3850841671228409,0.014483431527197903,0.015010458252948911,0.00498498633222963,0.005172415818420483,1.0,0.0,1.0,1.0
state,100,1,46,100,napdisp1.jpg,napdisp2.jpg,1.1397289037704468,1.085187315940857,0.3494171276688576,0.3386538252234459,0.022462314997465347,0.022685763357213846,0.00705541518277707,0.006967452881015272,0.0,0.0,1.0,0.0
state,100,1,47,100,filebox1.jpg,filebox2.jpg,1.1342220306396484,1.205809235572815,0.3024255558848381,0.31152039021253586,0.01769601465258492,0.018310391420377634,0.004767622634386481,0.004754557519858144,1.0,1.0,1.0,0.0
state,100,1,48,100,scissors1.JPG,scissors2.JPG,1.1886775493621826,1.1390643119812012,0.3481152057647705,0.3201471269130707,0.019051706841566596,0.018729731462617586,0.005431633856971399,0.005106199510565772,0.0,0.0,0.0,0.0
state,100,1,49,100,container1.JPG,container2.JPG,1.5150030851364136,1.3511466979980469,0.554192066192627,0.47489385306835175,0.019402906251652488,0.017818937317974057,0.007056149698897227,0.006089397037970574,0.0,0.0,0.0,0.0
state,100,1,50,100,abacus1.jpg,abacus2.jpg,1.468734622001648,1.4368010759353638,1.7732017785310745,1.7090164422988892,0.013278458164548443,0.01293686423053099,0.016337426308577083,0.015821867135175374,0.0,0.0,0.0,0.0
state,100,1,51,100,breadbox1.JPG,breadbox2.JPG,1.1188812255859375,1.109422206878662,0.2735370174050331,0.33469292521476746,0.016935044872638184,0.01758552287632752,0.004293650007552856,0.005467307928372419,0.0,1.0,1.0,1.0
state,100,1,52,100,carton1.jpg,carton2.jpg,1.1808063983917236,1.1737116575241089,0.6768961250782013,0.4929055720567703,0.01982067167088638,0.020695195203412915,0.011543618628892855,0.008659859820478406,0.0,0.0,1.0,0.0
state,100,1,53,100,donut1.jpg,donut2.jpg,1.223019003868103,1.1316874027252197,0.34970584511756897,0.27710530161857605,0.01521984757655647,0.015666689680573696,0.004402478122308553,0.003913580194922656,0.0,0.0,1.0,0.0
state,100,1,54,100,scanner1.JPG,scanner2.JPG,1.0881359577178955,1.0356080532073975,0.30316832661628723,0.2675725370645523,0.01960315640164954,0.020160892800225805,0.005361784003432725,0.005158129334958884,0.0,0.0,1.0,0.0
state,100,1,55,100,banana1.jpg,banana2.jpg,0.9584566354751587,1.0835522413253784,0.2944374792277813,0.3276945650577545,0.014308627228496585,0.01638308322904598,0.004369447789817325,0.00487508670101916,1.0,1.0,1.0,1.0
state,100,1,56,100,basketofapples1.jpg,basketofapples2.jpg,1.2697477340698242,1.141493558883667,0.4821688234806061,0.35238610953092575,0.01581458047472441,0.016096557902225497,0.00602125340651276,0.004843810152875388,0.0,0.0,1.0,0.0
