probe_type,foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_key,foil_key,old_familiarity,foil_familiarity,linear_probe_accuracy
grad_probe,novel,1,9,1,1,00191_bulldozer::exemplar_0,00111_bikini::exemplar_0,0.5528813753561704,0.010204095246665552,1.0
grad_probe,novel,1,10,1,1,00001_aardvark::exemplar_0,00109_berry::exemplar_0,0.31493669624224074,0.32423937689225013,0.0
grad_probe,novel,1,11,1,1,00035_arm::exemplar_0,00175_breakfast::exemplar_0,0.5066739741965787,0.04958215879632513,1.0
grad_probe,novel,1,12,1,1,00109_berry::exemplar_0,00013_almond::exemplar_0,0.9805383293602249,0.03871979618068204,1.0
grad_probe,novel,1,13,1,1,00095_bear::exemplar_0,00040_ashtray::exemplar_0,0.10662800440994341,0.019513457174689473,1.0
grad_probe,novel,1,14,1,1,00043_awning::exemplar_0,00193_bulletproof_vest::exemplar_0,0.815285464496413,0.008717256960341577,1.0
grad_probe,novel,1,15,1,1,00094_beanie::exemplar_0,00198_burner::exemplar_0,0.09968803487868624,0.042960454953844415,1.0
grad_probe,novel,1,16,1,1,00173_brass_knuckles::exemplar_0,00099_bedpost::exemplar_0,0.7177707327187823,0.29487831555234273,1.0
grad_probe,novel,1,17,1,1,00064_banjo::exemplar_0,00077_basketball_hoop::exemplar_0,0.12883520023298917,0.010196122660962622,1.0
grad_probe,novel,1,18,1,1,00186_bubble_wrap::exemplar_0,00132_blowfish::exemplar_0,0.9556361859678703,0.5755264161526285,1.0
grad_probe,novel,1,19,1,1,00123_blazer::exemplar_0,00053_bagel::exemplar_0,0.16637637717260098,0.008240727812232156,1.0
grad_probe,novel,1,20,1,1,00006_air_mattress::exemplar_0,00025_anteater::exemplar_0,0.08788006453864895,0.003323281370140259,1.0
grad_probe,novel,1,21,1,1,00081_bathmat::exemplar_0,00044_axe::exemplar_0,0.35281495162786614,0.020769288717980446,1.0
grad_probe,novel,1,22,1,1,00015_alpaca::exemplar_0,00064_banjo::exemplar_0,0.17741676220650243,0.028358235736508964,1.0
grad_probe,novel,1,23,1,1,00057_balloon::exemplar_0,00073_barrette::exemplar_0,0.6090345693190141,0.032753793852513514,1.0
grad_probe,novel,1,24,1,1,00092_bean::exemplar_0,00153_boulder::exemplar_0,0.15168258736910128,0.011308116769569254,1.0
grad_probe,novel,1,25,1,1,00103_beet::exemplar_0,00133_blowgun::exemplar_0,0.48730249730178354,0.20226995360727243,1.0
grad_probe,novel,1,26,1,1,00162_box::exemplar_0,00074_baseball::exemplar_0,0.05540744821804327,0.345518334701025,0.0
grad_probe,novel,1,27,1,1,00003_accordion::exemplar_0,00004_acorn::exemplar_0,0.7491618537037366,0.0010240069204633213,1.0
grad_probe,novel,1,28,1,1,00189_buffet::exemplar_0,00049_bacon::exemplar_0,0.22899096959192106,0.0076693810161083745,1.0
grad_probe,novel,1,29,1,1,00194_bumper::exemplar_0,00067_barbed_wire::exemplar_0,0.08883811370248673,0.018010598673981255,1.0
grad_probe,novel,1,30,1,1,00017_aluminum_foil::exemplar_0,00141_bologna::exemplar_0,0.9726145997665506,0.08821736025119208,1.0
grad_probe,novel,1,31,1,1,00188_buckle::exemplar_0,00062_bandage::exemplar_0,0.07902336454179192,0.0005807551403086795,1.0
grad_probe,novel,1,32,1,1,00036_armor::exemplar_0,00027_anvil::exemplar_0,0.15762283059594517,0.006780643063408116,1.0
grad_probe,novel,1,33,1,1,00107_belt::exemplar_0,00101_beehive::exemplar_0,0.2345836764900219,0.009659758490953404,1.0
grad_probe,novel,1,34,1,1,00114_binoculars::exemplar_0,00076_basket::exemplar_0,0.9889912383808903,0.11684412184581712,1.0
grad_probe,novel,1,35,1,1,00081_bathmat::exemplar_0,00144_bone::exemplar_0,0.35281495162786614,0.00012264416763486252,1.0
grad_probe,novel,1,36,1,1,00066_banner::exemplar_0,00017_aluminum_foil::exemplar_0,0.07879890401787924,0.0019019995153411384,1.0
grad_probe,novel,1,37,1,1,00178_briefcase::exemplar_0,00109_berry::exemplar_0,0.15376558386537287,0.6569035391984454,0.0
grad_probe,novel,1,38,1,1,00073_barrette::exemplar_0,00167_bracelet1::exemplar_0,0.5296006180262214,0.013523115964777135,1.0
grad_probe,novel,1,39,1,1,00059_bamboo::exemplar_0,00112_bin::exemplar_0,0.318222932025457,0.11109067476816599,1.0
grad_probe,novel,1,40,1,1,00032_apron::exemplar_0,00124_blender::exemplar_0,0.5367879320309662,0.01677622098850674,1.0
grad_probe,novel,1,41,1,1,00063_bandanna::exemplar_0,00027_anvil::exemplar_0,0.9720375491811241,0.010933779118077892,1.0
grad_probe,novel,1,42,1,1,00018_amber::exemplar_0,00053_bagel::exemplar_0,0.2954577913745513,0.03831805397309603,1.0
grad_probe,novel,1,43,1,1,00030_apple_tree::exemplar_0,00086_baton3::exemplar_0,0.7238653208816201,0.01981135706276476,1.0
grad_probe,novel,1,44,1,1,00056_ball::exemplar_0,00044_axe::exemplar_0,0.23625880947726713,0.0026307383294868827,1.0
grad_probe,novel,1,45,1,1,00174_breadstick::exemplar_0,00024_ant::exemplar_0,0.26037073798856625,0.00034692783594940043,1.0
grad_probe,novel,1,46,1,1,00168_bracelet2::exemplar_0,00089_beachball::exemplar_0,0.1410380687816067,0.0022832057993258147,1.0
grad_probe,novel,1,47,1,1,00103_beet::exemplar_0,00064_banjo::exemplar_0,0.48730249730178354,0.03852734155239636,1.0
grad_probe,novel,1,48,1,1,00049_bacon::exemplar_0,00152_bottle::exemplar_0,0.21002572878020712,0.45107651530941634,0.0
grad_probe,novel,1,49,1,1,00132_blowfish::exemplar_0,00082_bathrobe::exemplar_0,0.6939001091319398,0.003912057470706228,1.0
grad_probe,novel,1,50,1,1,00032_apron::exemplar_0,00021_anchor::exemplar_0,0.5367879320309662,0.049308070196692706,1.0
grad_probe,novel,1,51,1,1,00175_breakfast::exemplar_0,00084_baton1::exemplar_0,0.4060683180048291,0.07448760002663754,1.0
grad_probe,novel,1,52,1,1,00106_bell_pepper::exemplar_0,00120_bison::exemplar_0,0.31772472210963226,0.10439675535555151,1.0
grad_probe,novel,1,53,1,1,00177_brick::exemplar_0,00108_belt_buckle::exemplar_0,0.3838174087496649,0.01301944145047033,1.0
grad_probe,novel,1,54,1,1,00100_bee::exemplar_0,00103_beet::exemplar_0,0.9451359894125834,0.1498288929353385,1.0
grad_probe,novel,1,55,1,1,00020_amplifier::exemplar_0,00094_beanie::exemplar_0,0.2574213626329903,0.011794051859766033,1.0
grad_probe,novel,1,56,1,1,00146_bonsai::exemplar_0,00106_bell_pepper::exemplar_0,0.23890603994106513,7.165986744874121e-07,1.0
grad_probe,novel,1,57,1,1,00131_blower::exemplar_0,00046_backdrop::exemplar_0,0.5585757858226327,0.08739498594341241,1.0
grad_probe,novel,1,58,1,1,00067_barbed_wire::exemplar_0,00076_basket::exemplar_0,0.19725244110859852,0.03881902626448503,1.0
grad_probe,novel,1,59,1,1,00177_brick::exemplar_0,00097_bed::exemplar_0,0.3838174087496649,0.01358754952079279,1.0
grad_probe,novel,1,60,1,1,00123_blazer::exemplar_0,00140_bolo_tie::exemplar_0,0.16637637717260098,0.9735963632197407,0.0
grad_probe,novel,1,61,1,1,00018_amber::exemplar_0,00137_board::exemplar_0,0.2954577913745513,0.005411182939100282,1.0
grad_probe,novel,1,62,1,1,00038_artichoke::exemplar_0,00017_aluminum_foil::exemplar_0,0.5065155832536127,0.023211910764593856,1.0
grad_probe,novel,1,63,1,1,00091_beaker::exemplar_0,00168_bracelet2::exemplar_0,0.05472082446273679,0.06300427645253973,0.0
grad_probe,novel,1,64,1,1,00183_brush::exemplar_0,00158_bowl::exemplar_0,0.9837003831877933,0.016507809044353495,1.0
grad_probe,novel,1,65,1,1,00004_acorn::exemplar_0,00161_bowtie::exemplar_0,0.1825634977251887,0.12130916917145533,1.0
grad_probe,novel,1,66,1,1,00086_baton3::exemplar_0,00092_bean::exemplar_0,0.3625332022690553,0.006745929084861467,1.0
grad_probe,novel,1,67,1,1,00107_belt::exemplar_0,00149_bookshelf::exemplar_0,0.2345836764900219,0.013765666035328408,1.0
grad_probe,novel,1,68,1,1,00107_belt::exemplar_0,00191_bulldozer::exemplar_0,0.2345836764900219,0.1408835870599008,1.0
grad_probe,novel,1,69,1,1,00133_blowgun::exemplar_0,00100_bee::exemplar_0,0.1605067291145611,0.018922926755091763,1.0
grad_probe,novel,1,70,1,1,00041_asparagus::exemplar_0,00028_appetizer::exemplar_0,0.2240948770585483,0.015835079627433923,1.0
grad_probe,novel,1,71,1,1,00168_bracelet2::exemplar_0,00055_baklava::exemplar_0,0.1410380687816067,0.0026188222710340106,1.0
grad_probe,novel,1,72,1,1,00185_bubble::exemplar_0,00102_beer::exemplar_0,0.3675707855988002,0.059558267995416844,1.0
grad_probe,novel,1,73,1,1,00162_box::exemplar_0,00129_block::exemplar_0,0.05540744821804327,0.010978362002030253,1.0
grad_probe,novel,1,74,1,1,00027_anvil::exemplar_0,00156_bow2::exemplar_0,0.09277598559690534,0.006432963231144929,1.0
grad_probe,novel,1,75,1,1,00184_brussels_sprouts::exemplar_0,00053_bagel::exemplar_0,0.8412528627913274,0.09598032722983814,1.0
grad_probe,novel,1,76,1,1,00032_apron::exemplar_0,00172_branch::exemplar_0,0.5367879320309662,0.0003505534497188412,1.0
grad_probe,novel,1,77,1,1,00162_box::exemplar_0,00102_beer::exemplar_0,0.05540744821804327,0.0025223370720126306,1.0
grad_probe,novel,1,78,1,1,00105_bell::exemplar_0,00126_blind::exemplar_0,0.05207643657227789,0.1285023374960355,0.0
grad_probe,novel,1,79,1,1,00173_brass_knuckles::exemplar_0,00134_blueberry::exemplar_0,0.7177707327187823,0.966061518680144,0.0
grad_probe,novel,1,80,1,1,00053_bagel::exemplar_0,00104_beetle::exemplar_0,0.25882513682523417,0.056220096093094155,1.0
grad_probe,novel,1,81,1,1,00145_bongo::exemplar_0,00019_ambulance::exemplar_0,0.5390810715466022,0.12663846783571406,1.0
grad_probe,novel,1,82,1,1,00070_bark::exemplar_0,00115_bird::exemplar_0,0.1811711290915269,0.0036620435879768575,1.0
grad_probe,novel,1,83,1,1,00179_broccoli::exemplar_0,00113_binder::exemplar_0,0.1968991230135778,0.009740371194963541,1.0
grad_probe,novel,1,84,1,1,00002_abacus::exemplar_0,00094_beanie::exemplar_0,0.15464803329439766,0.017952149855062476,1.0
grad_probe,novel,1,85,1,1,00049_bacon::exemplar_0,00073_barrette::exemplar_0,0.21002572878020712,0.2495408810655738,0.0
grad_probe,novel,1,86,1,1,00128_blindfold::exemplar_0,00071_barnacle::exemplar_0,0.6772552251965416,0.3187507418019954,1.0
grad_probe,novel,1,87,1,1,00047_backgammon::exemplar_0,00096_beard::exemplar_0,0.12558977354015705,0.011778707788987203,1.0
grad_probe,novel,1,88,1,1,00175_breakfast::exemplar_0,00074_baseball::exemplar_0,0.4060683180048291,0.7265842646703543,0.0
grad_probe,novel,1,89,1,1,00186_bubble_wrap::exemplar_0,00087_battery::exemplar_0,0.9556361859678703,0.006309910547733239,1.0
grad_probe,novel,1,90,1,1,00198_burner::exemplar_0,00068_barbell::exemplar_0,0.348021114959729,0.20468005112010626,1.0
grad_probe,novel,1,91,1,1,00047_backgammon::exemplar_0,00012_alligator::exemplar_0,0.12558977354015705,0.03392143898732477,1.0
grad_probe,novel,1,92,1,1,00081_bathmat::exemplar_0,00023_anklet::exemplar_0,0.35281495162786614,0.015436845504241145,1.0
grad_probe,novel,1,93,1,1,00195_bungee::exemplar_0,00038_artichoke::exemplar_0,0.2388835402046144,0.015098705293907673,1.0
grad_probe,novel,1,94,1,1,00060_banana_peel::exemplar_0,00194_bumper::exemplar_0,0.07389174417640546,0.030493101702577314,1.0
grad_probe,novel,1,95,1,1,00167_bracelet1::exemplar_0,00067_barbed_wire::exemplar_0,0.07722355907554537,0.03307309379615741,1.0
grad_probe,novel,1,96,1,1,00076_basket::exemplar_0,00151_boot::exemplar_0,0.27448661514492706,0.1967287693110748,1.0
grad_probe,novel,1,97,1,1,00094_beanie::exemplar_0,00008_airbag::exemplar_0,0.09968803487868624,0.07502422817682655,1.0
grad_probe,novel,1,98,1,1,00123_blazer::exemplar_0,00023_anklet::exemplar_0,0.16637637717260098,0.020494970071467302,1.0
grad_probe,novel,1,99,1,1,00046_backdrop::exemplar_0,00147_book::exemplar_0,0.9920094827550138,0.1027130100124114,1.0
grad_probe,novel,1,100,1,1,00098_bedpan::exemplar_0,00119_biscuit::exemplar_0,0.040769612223500215,0.001038817707221678,1.0
grad_probe,novel,10,1,1,10,00109_berry::exemplar_0,00005_air_conditioner::exemplar_0,0.241730431007887,0.38031432700584084,0.0
grad_probe,novel,10,1,2,10,00090_bead::exemplar_0,00028_appetizer::exemplar_0,0.27510351120156223,0.2941075508456891,0.0
grad_probe,novel,10,1,3,10,00107_belt::exemplar_0,00061_banana_split::exemplar_0,0.47534380198695864,0.27959733439342094,1.0
grad_probe,novel,10,1,4,10,00026_antenna::exemplar_0,00045_baby::exemplar_0,0.47221009652940954,0.21383436584310017,1.0
grad_probe,novel,10,1,5,10,00006_air_mattress::exemplar_0,00053_bagel::exemplar_0,0.47290465122359854,0.1948505739432186,1.0
grad_probe,novel,10,1,6,10,00067_barbed_wire::exemplar_0,00117_birdcage::exemplar_0,0.4116385266627784,0.29317115645363523,1.0
grad_probe,novel,10,1,7,10,00046_backdrop::exemplar_0,00195_bungee::exemplar_0,0.48555598656836135,0.35531236142847006,1.0
grad_probe,novel,10,1,8,10,00062_bandage::exemplar_0,00190_bull::exemplar_0,0.5571649532590215,0.3176751542486249,1.0
grad_probe,novel,10,1,9,10,00018_amber::exemplar_0,00048_backpack::exemplar_0,0.42528179422449885,0.511423625429838,0.0
grad_probe,novel,10,1,10,10,00003_accordion::exemplar_0,00181_broom::exemplar_0,0.02378501497772039,0.3481313237704743,0.0
grad_probe,novel,10,2,1,10,00085_baton2::exemplar_0,00103_beet::exemplar_0,0.2831087770166559,0.37392256726608114,0.0
grad_probe,novel,10,2,2,10,00028_appetizer::exemplar_0,00014_aloe::exemplar_0,0.505481233458666,0.49650949587151316,1.0
grad_probe,novel,10,2,3,10,00139_bobsled::exemplar_0,00115_bird::exemplar_0,0.45857086719175577,0.34400948346960397,1.0
grad_probe,novel,10,2,4,10,00111_bikini::exemplar_0,00076_basket::exemplar_0,0.39351385942838335,0.6193739539250211,0.0
grad_probe,novel,10,2,5,10,00135_boa::exemplar_0,00017_aluminum_foil::exemplar_0,0.533160188692491,0.44929010293706756,1.0
grad_probe,novel,10,2,6,10,00021_anchor::exemplar_0,00161_bowtie::exemplar_0,0.5227521995774372,0.46913411465092175,1.0
grad_probe,novel,10,2,7,10,00031_applesauce::exemplar_0,00146_bonsai::exemplar_0,0.5503392170535228,0.40110753577857977,1.0
grad_probe,novel,10,2,8,10,00109_berry::exemplar_0,00080_bat2::exemplar_0,0.48789666649775454,0.47859843324965606,1.0
grad_probe,novel,10,2,9,10,00150_boomerang::exemplar_0,00066_banner::exemplar_0,0.5136933999497794,0.45301174417619894,1.0
grad_probe,novel,10,2,10,10,00157_bow3::exemplar_0,00053_bagel::exemplar_0,0.560080663385837,0.3019534955769504,1.0
grad_probe,novel,10,3,1,10,00029_apple::exemplar_0,00044_axe::exemplar_0,0.4593386107786322,0.48403250132907377,0.0
grad_probe,novel,10,3,2,10,00123_blazer::exemplar_0,00094_beanie::exemplar_0,0.5329849317655773,0.412051196226246,1.0
grad_probe,novel,10,3,3,10,00155_bow1::exemplar_0,00128_blindfold::exemplar_0,0.4845310241130989,0.6328593384852204,0.0
grad_probe,novel,10,3,4,10,00019_ambulance::exemplar_0,00198_burner::exemplar_0,0.5568791026645511,0.23888296500312922,1.0
grad_probe,novel,10,3,5,10,00120_bison::exemplar_0,00051_badger::exemplar_0,0.44149469900331484,0.07935868664469878,1.0
grad_probe,novel,10,3,6,10,00010_airplane::exemplar_0,00067_barbed_wire::exemplar_0,0.607571019294498,0.22731758408002203,1.0
grad_probe,novel,10,3,7,10,00076_basket::exemplar_0,00136_boar::exemplar_0,0.5283948740609805,0.13035841365091275,1.0
grad_probe,novel,10,3,8,10,00188_buckle::exemplar_0,00107_belt::exemplar_0,0.41398339410021073,0.5739520683838253,0.0
grad_probe,novel,10,3,9,10,00164_boxing_gloves::exemplar_0,00082_bathrobe::exemplar_0,0.6198609951938863,0.47847111231591355,1.0
grad_probe,novel,10,3,10,10,00114_binoculars::exemplar_0,00069_barcode::exemplar_0,0.6961075515977977,0.2502499204430939,1.0
grad_probe,novel,10,4,1,10,00097_bed::exemplar_0,00138_board_game::exemplar_0,0.5164193603399315,0.07835211797996723,1.0
grad_probe,novel,10,4,2,10,00040_ashtray::exemplar_0,00195_bungee::exemplar_0,0.5002900468926661,0.46496377279271456,1.0
grad_probe,novel,10,4,3,10,00083_bathtub::exemplar_0,00075_baseball_glove::exemplar_0,0.5264543435157709,0.37101360202160394,1.0
grad_probe,novel,10,4,4,10,00162_box::exemplar_0,00089_beachball::exemplar_0,0.4520565962891041,0.09898777848499021,1.0
grad_probe,novel,10,4,5,10,00142_bolt::exemplar_0,00110_bib::exemplar_0,0.6123600147177912,0.48496009860840084,1.0
grad_probe,novel,10,4,6,10,00009_airboat::exemplar_0,00158_bowl::exemplar_0,0.5032023929536215,0.47522595285712177,1.0
grad_probe,novel,10,4,7,10,00022_ankle::exemplar_0,00053_bagel::exemplar_0,0.5600433061703607,0.26768060401337773,1.0
grad_probe,novel,10,4,8,10,00126_blind::exemplar_0,00100_bee::exemplar_0,0.40028122336214644,0.2721686703888579,1.0
grad_probe,novel,10,4,9,10,00054_bagpipe::exemplar_0,00146_bonsai::exemplar_0,0.4836911897380053,0.3787008804140908,1.0
grad_probe,novel,10,4,10,10,00109_berry::exemplar_0,00167_bracelet1::exemplar_0,0.507049656581303,0.3825615190850049,1.0
grad_probe,novel,10,5,1,10,00013_almond::exemplar_0,00072_barrel::exemplar_0,0.139262396948954,0.25687878416330795,0.0
grad_probe,novel,10,5,2,10,00195_bungee::exemplar_0,00079_bat1::exemplar_0,0.43866340175256957,0.28785210933731004,1.0
grad_probe,novel,10,5,3,10,00123_blazer::exemplar_0,00020_amplifier::exemplar_0,0.47097258479285564,0.1960596306938069,1.0
grad_probe,novel,10,5,4,10,00105_bell::exemplar_0,00159_bowler_hat::exemplar_0,0.36300412454899195,0.5188085580939389,0.0
grad_probe,novel,10,5,5,10,00130_blouse::exemplar_0,00109_berry::exemplar_0,0.5044758714578437,0.2444384020958479,1.0
grad_probe,novel,10,5,6,10,00146_bonsai::exemplar_0,00021_anchor::exemplar_0,0.5781456693387041,0.32072641497712495,1.0
grad_probe,novel,10,5,7,10,00003_accordion::exemplar_0,00142_bolt::exemplar_0,0.028497663099385263,0.4041100515427512,0.0
grad_probe,novel,10,5,8,10,00193_bulletproof_vest::exemplar_0,00014_aloe::exemplar_0,0.4266079832886654,0.4566423081215158,0.0
grad_probe,novel,10,5,9,10,00182_brownie::exemplar_0,00189_buffet::exemplar_0,0.4216990879922968,0.5018133644425696,0.0
grad_probe,novel,10,5,10,10,00085_baton2::exemplar_0,00062_bandage::exemplar_0,0.31231359406815146,0.23770713581054778,1.0
grad_probe,novel,10,6,1,10,00172_branch::exemplar_0,00001_aardvark::exemplar_0,0.31613459737545546,0.3538381610986942,0.0
grad_probe,novel,10,6,2,10,00175_breakfast::exemplar_0,00004_acorn::exemplar_0,0.42705552670176333,0.42036179048511224,1.0
grad_probe,novel,10,6,3,10,00054_bagpipe::exemplar_0,00028_appetizer::exemplar_0,0.4055067258850973,0.4765177207547664,0.0
grad_probe,novel,10,6,4,10,00019_ambulance::exemplar_0,00047_backgammon::exemplar_0,0.5001027364109616,0.3991621785309828,1.0
grad_probe,novel,10,6,5,10,00142_bolt::exemplar_0,00010_airplane::exemplar_0,0.5582657276919535,0.5797110951115094,0.0
grad_probe,novel,10,6,6,10,00113_binder::exemplar_0,00130_blouse::exemplar_0,0.5556559783354265,0.3150263771521006,1.0
grad_probe,novel,10,6,7,10,00006_air_mattress::exemplar_0,00076_basket::exemplar_0,0.4568892130400779,0.5233046920585244,0.0
grad_probe,novel,10,6,8,10,00033_aquarium::exemplar_0,00077_basketball_hoop::exemplar_0,0.5380353001940584,0.38988122215466753,1.0
grad_probe,novel,10,6,9,10,00119_biscuit::exemplar_0,00188_buckle::exemplar_0,0.4704323928977609,0.4125708375470775,1.0
grad_probe,novel,10,6,10,10,00125_blimp::exemplar_0,00149_bookshelf::exemplar_0,0.5789165586115275,0.31838795471469494,1.0
grad_probe,novel,10,7,1,10,00175_breakfast::exemplar_0,00125_blimp::exemplar_0,0.43458729891472353,0.491174877347524,0.0
grad_probe,novel,10,7,2,10,00115_bird::exemplar_0,00071_barnacle::exemplar_0,0.34269559066465455,0.1677305507520577,1.0
grad_probe,novel,10,7,3,10,00177_brick::exemplar_0,00163_boxer_shorts::exemplar_0,0.36957139585398135,0.2503482830022324,1.0
grad_probe,novel,10,7,4,10,00114_binoculars::exemplar_0,00123_blazer::exemplar_0,0.5166255716689755,0.430730720083243,1.0
grad_probe,novel,10,7,5,10,00026_antenna::exemplar_0,00134_blueberry::exemplar_0,0.5314020909984614,0.022498569557140993,1.0
grad_probe,novel,10,7,6,10,00076_basket::exemplar_0,00048_backpack::exemplar_0,0.5477933571345405,0.5108955895573315,1.0
grad_probe,novel,10,7,7,10,00100_bee::exemplar_0,00037_arrow::exemplar_0,0.4475235429384699,0.07944115022333742,1.0
grad_probe,novel,10,7,8,10,00060_banana_peel::exemplar_0,00027_anvil::exemplar_0,0.5239164311224898,0.502578069938654,1.0
grad_probe,novel,10,7,9,10,00010_airplane::exemplar_0,00008_airbag::exemplar_0,0.6300970264004784,0.4853056818377773,1.0
grad_probe,novel,10,7,10,10,00004_acorn::exemplar_0,00172_branch::exemplar_0,0.5339337299549562,0.3282697729493863,1.0
grad_probe,novel,10,8,1,10,00088_bazooka::exemplar_0,00160_bowling_ball::exemplar_0,0.6217978065608681,0.3057059927716924,1.0
grad_probe,novel,10,8,2,10,00140_bolo_tie::exemplar_0,00099_bedpost::exemplar_0,0.5195472446658098,0.5348051628445654,0.0
grad_probe,novel,10,8,3,10,00135_boa::exemplar_0,00092_bean::exemplar_0,0.3926500440803781,0.028776194339098896,1.0
grad_probe,novel,10,8,4,10,00007_air_pump::exemplar_0,00059_bamboo::exemplar_0,0.5757389279637651,0.21886550676102254,1.0
grad_probe,novel,10,8,5,10,00011_album::exemplar_0,00054_bagpipe::exemplar_0,0.6085376269298832,0.444818769603748,1.0
grad_probe,novel,10,8,6,10,00070_bark::exemplar_0,00073_barrette::exemplar_0,0.3991106841554573,0.6526823360274973,0.0
grad_probe,novel,10,8,7,10,00042_avocado::exemplar_0,00144_bone::exemplar_0,0.5514952485572648,0.081117732976775,1.0
grad_probe,novel,10,8,8,10,00072_barrel::exemplar_0,00058_ballot_box::exemplar_0,0.40497455944936633,0.5232023092248146,0.0
grad_probe,novel,10,8,9,10,00082_bathrobe::exemplar_0,00084_baton1::exemplar_0,0.5499955670544399,0.43040357839976695,1.0
grad_probe,novel,10,8,10,10,00163_boxer_shorts::exemplar_0,00020_amplifier::exemplar_0,0.5190001566195456,0.2016134141654743,1.0
grad_probe,novel,10,9,1,10,00098_bedpan::exemplar_0,00173_brass_knuckles::exemplar_0,0.34488555340080634,0.2793054894810544,1.0
grad_probe,novel,10,9,2,10,00046_backdrop::exemplar_0,00066_banner::exemplar_0,0.5974631131296617,0.3864192913940154,1.0
grad_probe,novel,10,9,3,10,00011_album::exemplar_0,00012_alligator::exemplar_0,0.5118953941078742,0.3796275572692178,1.0
grad_probe,novel,10,9,4,10,00034_arch::exemplar_0,00022_ankle::exemplar_0,0.47883732976888493,0.45530150931028773,1.0
grad_probe,novel,10,9,5,10,00137_board::exemplar_0,00015_alpaca::exemplar_0,0.4425086247340242,0.24859896043643298,1.0
grad_probe,novel,10,9,6,10,00052_bag::exemplar_0,00160_bowling_ball::exemplar_0,0.38157505828207017,0.2862038537496308,1.0
grad_probe,novel,10,9,7,10,00172_branch::exemplar_0,00174_breadstick::exemplar_0,0.37308782374531724,0.3995736630914489,0.0
grad_probe,novel,10,9,8,10,00159_bowler_hat::exemplar_0,00178_briefcase::exemplar_0,0.4976149444218171,0.41966485488251926,1.0
grad_probe,novel,10,9,9,10,00120_bison::exemplar_0,00019_ambulance::exemplar_0,0.4256763244040778,0.5080020759447832,0.0
grad_probe,novel,10,9,10,10,00121_blackberry::exemplar_0,00069_barcode::exemplar_0,0.42441848756626394,0.24202274079181435,1.0
grad_probe,novel,10,10,1,10,00122_blanket::exemplar_0,00200_bus::exemplar_0,0.3561126821250649,0.08392154051386083,1.0
grad_probe,novel,10,10,2,10,00026_antenna::exemplar_0,00151_boot::exemplar_0,0.4373255969629343,0.4824828997711429,0.0
grad_probe,novel,10,10,3,10,00121_blackberry::exemplar_0,00033_aquarium::exemplar_0,0.24096706195236112,0.4066790502830865,0.0
grad_probe,novel,10,10,4,10,00166_bra::exemplar_0,00084_baton1::exemplar_0,0.5275738462460204,0.37410693952210744,1.0
grad_probe,novel,10,10,5,10,00181_broom::exemplar_0,00133_blowgun::exemplar_0,0.45183222767226017,0.3886880437738975,1.0
grad_probe,novel,10,10,6,10,00158_bowl::exemplar_0,00075_baseball_glove::exemplar_0,0.5511867438311674,0.33937488205701355,1.0
grad_probe,novel,10,10,7,10,00089_beachball::exemplar_0,00045_baby::exemplar_0,0.45730140556488286,0.3029769655145297,1.0
grad_probe,novel,10,10,8,10,00065_bank::exemplar_0,00099_bedpost::exemplar_0,0.4485266225821428,0.4815095362017937,0.0
grad_probe,novel,10,10,9,10,00152_bottle::exemplar_0,00090_bead::exemplar_0,0.4684093681166139,0.24362196381399095,1.0
grad_probe,novel,10,10,10,10,00007_air_pump::exemplar_0,00108_belt_buckle::exemplar_0,0.591551149261435,0.30751933482345156,1.0
grad_probe,novel,100,1,1,100,00119_biscuit::exemplar_0,00097_bed::exemplar_0,0.6802570069122137,0.7418756483452874,0.0
grad_probe,novel,100,1,2,100,00137_board::exemplar_0,00025_anteater::exemplar_0,0.657135783637952,0.6162125955911956,1.0
grad_probe,novel,100,1,3,100,00104_beetle::exemplar_0,00109_berry::exemplar_0,0.6577573040649307,0.6410804178688493,1.0
grad_probe,novel,100,1,4,100,00044_axe::exemplar_0,00050_badge::exemplar_0,0.7088534106771689,0.6583397461307325,1.0
grad_probe,novel,100,1,5,100,00056_ball::exemplar_0,00023_anklet::exemplar_0,0.6806095007814776,0.6755020732259449,1.0
grad_probe,novel,100,1,6,100,00017_aluminum_foil::exemplar_0,00194_bumper::exemplar_0,0.6978611720933953,0.710401739406546,0.0
grad_probe,novel,100,1,7,100,00197_buoy::exemplar_0,00069_barcode::exemplar_0,0.6931197992794443,0.720452231963555,0.0
grad_probe,novel,100,1,8,100,00120_bison::exemplar_0,00095_bear::exemplar_0,0.6660959983091544,0.6287309727067336,1.0
grad_probe,novel,100,1,9,100,00062_bandage::exemplar_0,00060_banana_peel::exemplar_0,0.7336568379677424,0.7158443406805747,1.0
grad_probe,novel,100,1,10,100,00133_blowgun::exemplar_0,00102_beer::exemplar_0,0.7461338037622653,0.5999432268419104,1.0
grad_probe,novel,100,1,11,100,00110_bib::exemplar_0,00005_air_conditioner::exemplar_0,0.6982834353196837,0.6606427615926764,1.0
grad_probe,novel,100,1,12,100,00039_arugula::exemplar_0,00148_bookmark::exemplar_0,0.620249692569922,0.682964041848754,0.0
grad_probe,novel,100,1,13,100,00163_boxer_shorts::exemplar_0,00051_badger::exemplar_0,0.714757894907226,0.4073952398161767,1.0
grad_probe,novel,100,1,14,100,00157_bow3::exemplar_0,00048_backpack::exemplar_0,0.714969744440169,0.7166315009549813,0.0
